"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","charente-maritime.gouv.fr/77.159.252.140","443","INFO","HTTP","",""
"pre_128cipher","charente-maritime.gouv.fr/77.159.252.140","443","INFO","No 128 cipher limit bug","",""
"SSLv2","charente-maritime.gouv.fr/77.159.252.140","443","OK","not offered","",""
"SSLv3","charente-maritime.gouv.fr/77.159.252.140","443","OK","not offered","",""
"TLS1","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_1","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_2","charente-maritime.gouv.fr/77.159.252.140","443","OK","offered","",""
"TLS1_3","charente-maritime.gouv.fr/77.159.252.140","443","OK","offered with final","",""
"ALPN","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_NULL","charente-maritime.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","charente-maritime.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","charente-maritime.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_LOW","charente-maritime.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_STRONG_FS","charente-maritime.gouv.fr/77.159.252.140","443","OK","offered","",""
"cipher_order-tls1_2","charente-maritime.gouv.fr/77.159.252.140","443","OK","server","",""
"cipherorder_TLSv1_2","charente-maritime.gouv.fr/77.159.252.140","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","charente-maritime.gouv.fr/77.159.252.140","443","OK","server","",""
"FS","charente-maritime.gouv.fr/77.159.252.140","443","OK","offered","",""
"FS_ciphers","charente-maritime.gouv.fr/77.159.252.140","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","charente-maritime.gouv.fr/77.159.252.140","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","charente-maritime.gouv.fr/77.159.252.140","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'supported versions/#43' 'key share/#51' 'supported_groups/#10' 'max fragment length/#1' 'extended master secret/#23'","",""
"TLS_session_ticket","charente-maritime.gouv.fr/77.159.252.140","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","charente-maritime.gouv.fr/77.159.252.140","443","INFO","yes","",""
"sessionresumption_ticket","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not supported","",""
"sessionresumption_ID","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not supported","",""
"TLS_timestamp","charente-maritime.gouv.fr/77.159.252.140","443","INFO","random","",""
"certificate_compression","charente-maritime.gouv.fr/77.159.252.140","443","INFO","none","",""
"clientAuth","charente-maritime.gouv.fr/77.159.252.140","443","INFO","none","",""
"cert_numbers","charente-maritime.gouv.fr/77.159.252.140","443","INFO","1","",""
"cert_signatureAlgorithm","charente-maritime.gouv.fr/77.159.252.140","443","OK","SHA256 with RSA","",""
"cert_keySize","charente-maritime.gouv.fr/77.159.252.140","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","charente-maritime.gouv.fr/77.159.252.140","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","charente-maritime.gouv.fr/77.159.252.140","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","charente-maritime.gouv.fr/77.159.252.140","443","INFO","240E3FF17BE95031BC6A08167C64BA56","",""
"cert_serialNumberLen","charente-maritime.gouv.fr/77.159.252.140","443","INFO","16","",""
"cert_fingerprintSHA1","charente-maritime.gouv.fr/77.159.252.140","443","INFO","E3F3EAE234F6AA953BD3315FE3B4F665BE3C70E5","",""
"cert_fingerprintSHA256","charente-maritime.gouv.fr/77.159.252.140","443","INFO","723ADCFCCCCFFE389A7B378C32AB3A12E858CED89AB5E375678E906E3AB91C5F","",""
"cert","charente-maritime.gouv.fr/77.159.252.140","443","INFO","-----BEGIN CERTIFICATE-----\nMIIIcDCCBligAwIBAgIQJA4/8XvpUDG8aggWfGS6VjANBgkqhkiG9w0BAQsFADB9MQswCQYDVQQGEwJGUjESMBAGA1UECgwJREhJTVlPVElTMRwwGgYDVQQLDBMwMDAyIDQ4MTQ2MzA4MTAwMDM2MR0wGwYDVQRhDBROVFJGUi00ODE0NjMwODEwMDAzNjEdMBsGA1UEAwwUQ2VydGlnbmEgU2VydmljZXMgQ0EwHhcNMjMxMDAyMjIwMDAwWhcNMjQxMDMxMjI1OTU5WjB9MQswCQYDVQQGEwJGUjEOMAwGA1UEBwwFUEFSSVMxITAfBgNVBAoMGE1JTklTVEVSRSBERSBMIElOVEVSSUVVUjEmMCQGA1UEAwwdd3d3LmNoYXJlbnRlLW1hcml0aW1lLmdvdXYuZnIxEzARBgNVBAUTClMyODY5MzMzNTEwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDrjjLIPBWVndz8L/wyHLkLDIzTg50j1gL/XHdKWH1j5yWmwx0YJA0FBU2rFmxAGi1fQZrBdJ4e2mUOfy7NqW/xVmt7mSM/Wvv0yWOckcY5A+MhmjShhaz9aEQIrtZpsrcbP1I3oa+S5tYWFsLKUThI7h/wKziW/VK3XL2tT7Ri7VqwEZEXETewqweahU82Ap0NykV6gyvbQmAozDROF/jfQho1qadaSFdXa/s44Q1r3L7JTcq6WKBIRPNDCJ1NYJbWU30lohE0Qy+qp8Rm3a+RylW2URch4dP31eszM0uMhqLDkQwpfmTeoRkPthKRWW+wOE6a4tON39P4Lm231wg1AgMBAAGjggPqMIID5jCB5AYIKwYBBQUHAQEEgdcwgdQwOAYIKwYBBQUHMAKGLGh0dHA6Ly9hdXRvcml0ZS5kaGlteW90aXMuY29tL3NlcnZpY2VzY2EuZGVyMDYGCCsGAQUFBzAChipodHRwOi8vYXV0b3JpdGUuY2VydGlnbmEuZnIvc2VydmljZXNjYS5kZXIwLgYIKwYBBQUHMAGGImh0dHA6Ly9zZXJ2aWNlc2NhLm9jc3AuY2VydGlnbmEuZnIwMAYIKwYBBQUHMAGGJGh0dHA6Ly9zZXJ2aWNlc2NhLm9jc3AuZGhpbXlvdGlzLmNvbTAfBgNVHSMEGDAWgBSs7IaPSzccuH8XGxnQruhO4zRcEjAJBgNVHRMEAjAAMGEGA1UdIARaMFgwCAYGZ4EMAQICMEwGCyqBegGBMQIFAQEBMD0wOwYIKwYBBQUHAgEWL2h0dHBzOi8vd3d3LmNlcnRpZ25hLmNvbS9hdXRvcml0ZS1jZXJ0aWZpY2F0aW9uMGUGA1UdHwReMFwwLaAroCmGJ2h0dHA6Ly9jcmwuZGhpbXlvdGlzLmNvbS9zZXJ2aWNlc2NhLmNybDAroCmgJ4YlaHR0cDovL2NybC5jZXJ0aWduYS5mci9zZXJ2aWNlc2NhLmNybDATBgNVHSUEDDAKBggrBgEFBQcDATAOBgNVHQ8BAf8EBAMCBaAwQwYDVR0RBDwwOoIZY2hhcmVudGUtbWFyaXRpbWUuZ291di5mcoIdd3d3LmNoYXJlbnRlLW1hcml0aW1lLmdvdXYuZnIwHQYDVR0OBBYEFJ6Qipqhdv7m4l8wff2M17W9MtluMIIBfAYKKwYBBAHWeQIEAgSCAWwEggFoAWYAdQDuzdBk1dsazsVct520zROiModGfLzs3sNRSFlGcR+1mwAAAYr2d0V2AAAEAwBGMEQCIG6GWp2q9Rqx+YZrmt7F1hA/aJfC8bIr7l9UPOEEhgBPAiA7R8tdf5YAjjf8hhGHU9QQZ6K9CYnFJJXidOpU0Eo95AB2AHb/iD8KtvuVUcJhzPWHujS0pM27KdxoQgqf5mdMWjp0AAABivZ3RXsAAAQDAEcwRQIhAPh7TN8IY5PIHP92iN+m6TOP7Xex/pfOOZc8RswPi4W2AiANrUDaKw6D3l/y5o6F0cHVV565A6P7MRVb44OXVJOiagB1AFWB1MIWkDYBSuoLm1c8U/DA5Dh4cCUIFy+jqh0HE9MMAAABivZ3RuMAAAQDAEYwRAIgJN3NXXJBhsdP4ZssEk3VP0RebKSlMG6CdHTHWKMwZugCIBVvIdw61/MetF80F8I9v9ml6JJcc2ADDthTeOhGHpljMA0GCSqGSIb3DQEBCwUAA4ICAQCf+uofw4YZWKS4WH4Yclz+uLyPQqSSxd1x5wFgycxFrw6p7pMPz3T+MaqCr2rT2oEaRv5oC5aboLOzx6pAxVwInPwlw3Gu/h2xkjR6W0jNsY5L7bvej0elTYr+c1vEtCYzeJ0VmYyL5G0aE7IlHO34MbWZYyy2cDGxf5fBsJBxIR9IA9QQ49LS7/S0hSRpFKJpJH0S5pH4WH+VIEG9v8waQnMvNAeP4T3jDFPJBQuZ/7F4zyhDEWQonyECRPALB3DUqCxSZO9kGVmqZ+WTAqzfyKsVDTX9XDQyxkVDJjjoDiTV6IJHf7KTCAuLkVYwwKKdXwHVDsVqzqBd3fQoPDo1bhD0oJbq+qDoBuCZ4xpOiaHQhdIgmOYiYfbc73HPHrRrcmHZ3K+S31wlgGgraxKr6GCBEv/IA5eEaiHZIXxgNLL2dKfyQmf47zjttCcV6TvSRdC8qJdXMgoiM2lmgKajO2GxGuuxK2Ht2zRnMSkW/gY26E15FEChwQkZKQKMXLeaVbDC3z1b30V500d6NYV+eryzhG4pxE1wMvN+w+TL/YHw3/AoS8RJ2tMHVMXIj2PCKUQJCRJpn7bO2OxZOxUUGCtXV6TMokSjTcszB3Kd/YpV6+kjn2q/vJbwbP3cEM5q0ks5WRqx4N1IPtqNu2dmw8F7k/HRYf59Qh7gFjAj7A==\n-----END CERTIFICATE-----","",""
"cert_commonName","charente-maritime.gouv.fr/77.159.252.140","443","OK","www.charente-maritime.gouv.fr","",""
"cert_commonName_wo_SNI","charente-maritime.gouv.fr/77.159.252.140","443","INFO","default.phi67.zd-est.pref.gouv.fr","",""
"cert_subjectAltName","charente-maritime.gouv.fr/77.159.252.140","443","INFO","charente-maritime.gouv.fr www.charente-maritime.gouv.fr","",""
"cert_trust","charente-maritime.gouv.fr/77.159.252.140","443","OK","Ok via SAN (SNI mandatory)","",""
"cert_chain_of_trust","charente-maritime.gouv.fr/77.159.252.140","443","OK","passed.","",""
"cert_certificatePolicies_EV","charente-maritime.gouv.fr/77.159.252.140","443","INFO","no","",""
"cert_expirationStatus","charente-maritime.gouv.fr/77.159.252.140","443","OK","258 >= 60 days","",""
"cert_notBefore","charente-maritime.gouv.fr/77.159.252.140","443","INFO","2023-10-02 22:00","",""
"cert_notAfter","charente-maritime.gouv.fr/77.159.252.140","443","OK","2024-10-31 22:59","",""
"cert_extlifeSpan","charente-maritime.gouv.fr/77.159.252.140","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","charente-maritime.gouv.fr/77.159.252.140","443","INFO","not present","",""
"cert_crlDistributionPoints","charente-maritime.gouv.fr/77.159.252.140","443","INFO","http://crl.dhimyotis.com/servicesca.crl http://crl.certigna.fr/servicesca.crl","",""
"cert_ocspURL","charente-maritime.gouv.fr/77.159.252.140","443","INFO","http://servicesca.ocsp.certigna.fr http://servicesca.ocsp.dhimyotis.com","",""
"OCSP_stapling","charente-maritime.gouv.fr/77.159.252.140","443","LOW","not offered","",""
"cert_mustStapleExtension","charente-maritime.gouv.fr/77.159.252.140","443","INFO","--","",""
"DNS_CAArecord","charente-maritime.gouv.fr/77.159.252.140","443","LOW","--","",""
"certificate_transparency","charente-maritime.gouv.fr/77.159.252.140","443","OK","yes (certificate extension)","",""
"certs_countServer","charente-maritime.gouv.fr/77.159.252.140","443","INFO","2","",""
"certs_list_ordering_problem","charente-maritime.gouv.fr/77.159.252.140","443","INFO","no","",""
"cert_caIssuers","charente-maritime.gouv.fr/77.159.252.140","443","INFO","Certigna Services CA (DHIMYOTIS from FR)","",""
