"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","geoportail.gouv.fr/192.134.136.9","443","INFO","HTTP","",""
"pre_128cipher","geoportail.gouv.fr/192.134.136.9","443","INFO","No 128 cipher limit bug","",""
"SSLv2","geoportail.gouv.fr/192.134.136.9","443","OK","not offered","",""
"SSLv3","geoportail.gouv.fr/192.134.136.9","443","OK","not offered","",""
"TLS1","geoportail.gouv.fr/192.134.136.9","443","INFO","not offered","",""
"TLS1_1","geoportail.gouv.fr/192.134.136.9","443","INFO","not offered","",""
"TLS1_2","geoportail.gouv.fr/192.134.136.9","443","OK","offered","",""
"TLS1_3","geoportail.gouv.fr/192.134.136.9","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN_HTTP2","geoportail.gouv.fr/192.134.136.9","443","OK","h2","",""
"ALPN","geoportail.gouv.fr/192.134.136.9","443","INFO","http/1.1","",""
"cipherlist_NULL","geoportail.gouv.fr/192.134.136.9","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","geoportail.gouv.fr/192.134.136.9","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","geoportail.gouv.fr/192.134.136.9","443","OK","not offered","","CWE-327"
"cipherlist_LOW","geoportail.gouv.fr/192.134.136.9","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","geoportail.gouv.fr/192.134.136.9","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","geoportail.gouv.fr/192.134.136.9","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","geoportail.gouv.fr/192.134.136.9","443","INFO","not offered","",""
"cipherlist_STRONG_FS","geoportail.gouv.fr/192.134.136.9","443","OK","offered","",""
"cipher_order-tls1_2","geoportail.gouv.fr/192.134.136.9","443","OK","server","",""
"cipherorder_TLSv1_2","geoportail.gouv.fr/192.134.136.9","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","geoportail.gouv.fr/192.134.136.9","443","OK","server","",""
"FS","geoportail.gouv.fr/192.134.136.9","443","OK","offered","",""
