"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","lot-et-garonne.gouv.fr/77.159.252.140","443","INFO","HTTP","",""
"pre_128cipher","lot-et-garonne.gouv.fr/77.159.252.140","443","INFO","No 128 cipher limit bug","",""
"SSLv2","lot-et-garonne.gouv.fr/77.159.252.140","443","OK","not offered","",""
"SSLv3","lot-et-garonne.gouv.fr/77.159.252.140","443","OK","not offered","",""
"TLS1","lot-et-garonne.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_1","lot-et-garonne.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_2","lot-et-garonne.gouv.fr/77.159.252.140","443","OK","offered","",""
"TLS1_3","lot-et-garonne.gouv.fr/77.159.252.140","443","OK","offered with final","",""
"ALPN","lot-et-garonne.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_NULL","lot-et-garonne.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","lot-et-garonne.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","lot-et-garonne.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_LOW","lot-et-garonne.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","lot-et-garonne.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","lot-et-garonne.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","lot-et-garonne.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_STRONG_FS","lot-et-garonne.gouv.fr/77.159.252.140","443","OK","offered","",""
"cipher_order-tls1_2","lot-et-garonne.gouv.fr/77.159.252.140","443","OK","server","",""
"cipherorder_TLSv1_2","lot-et-garonne.gouv.fr/77.159.252.140","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","lot-et-garonne.gouv.fr/77.159.252.140","443","OK","server","",""
"FS","lot-et-garonne.gouv.fr/77.159.252.140","443","OK","offered","",""
"FS_ciphers","lot-et-garonne.gouv.fr/77.159.252.140","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","lot-et-garonne.gouv.fr/77.159.252.140","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","lot-et-garonne.gouv.fr/77.159.252.140","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'supported versions/#43' 'key share/#51' 'supported_groups/#10' 'max fragment length/#1' 'extended master secret/#23'","",""
"TLS_session_ticket","lot-et-garonne.gouv.fr/77.159.252.140","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","lot-et-garonne.gouv.fr/77.159.252.140","443","INFO","yes","",""
