"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","francenum.gouv.fr/80.87.236.17","443","INFO","HTTP","",""
"pre_128cipher","francenum.gouv.fr/80.87.236.17","443","INFO","No 128 cipher limit bug","",""
"SSLv2","francenum.gouv.fr/80.87.236.17","443","OK","not offered","",""
"SSLv3","francenum.gouv.fr/80.87.236.17","443","OK","not offered","",""
"TLS1","francenum.gouv.fr/80.87.236.17","443","INFO","not offered","",""
"TLS1_1","francenum.gouv.fr/80.87.236.17","443","INFO","not offered","",""
"TLS1_2","francenum.gouv.fr/80.87.236.17","443","OK","offered","",""
"TLS1_3","francenum.gouv.fr/80.87.236.17","443","OK","offered with final","",""
"ALPN","francenum.gouv.fr/80.87.236.17","443","INFO","http/1.1","",""
"cipherlist_NULL","francenum.gouv.fr/80.87.236.17","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","francenum.gouv.fr/80.87.236.17","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","francenum.gouv.fr/80.87.236.17","443","OK","not offered","","CWE-327"
"cipherlist_LOW","francenum.gouv.fr/80.87.236.17","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","francenum.gouv.fr/80.87.236.17","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","francenum.gouv.fr/80.87.236.17","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","francenum.gouv.fr/80.87.236.17","443","INFO","not offered","",""
"cipherlist_STRONG_FS","francenum.gouv.fr/80.87.236.17","443","OK","offered","",""
"cipher_order-tls1_2","francenum.gouv.fr/80.87.236.17","443","OK","server","",""
"cipherorder_TLSv1_2","francenum.gouv.fr/80.87.236.17","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","francenum.gouv.fr/80.87.236.17","443","OK","server","",""
"FS","francenum.gouv.fr/80.87.236.17","443","OK","offered","",""
"FS_ciphers","francenum.gouv.fr/80.87.236.17","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","francenum.gouv.fr/80.87.236.17","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","francenum.gouv.fr/80.87.236.17","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'session ticket/#35' 'supported versions/#43' 'key share/#51' 'supported_groups/#10' 'max fragment length/#1' 'application layer protocol negotiation/#16' 'extended master secret/#23'","",""
"TLS_session_ticket","francenum.gouv.fr/80.87.236.17","443","INFO","valid for 300 seconds only (<daily)","",""
"SSL_sessionID_support","francenum.gouv.fr/80.87.236.17","443","INFO","yes","",""
"sessionresumption_ticket","francenum.gouv.fr/80.87.236.17","443","INFO","supported","",""
"sessionresumption_ID","francenum.gouv.fr/80.87.236.17","443","INFO","not supported","",""
"TLS_timestamp","francenum.gouv.fr/80.87.236.17","443","INFO","random","",""
"certificate_compression","francenum.gouv.fr/80.87.236.17","443","INFO","none","",""
"clientAuth","francenum.gouv.fr/80.87.236.17","443","INFO","none","",""
"cert_numbers","francenum.gouv.fr/80.87.236.17","443","INFO","1","",""
"cert_signatureAlgorithm","francenum.gouv.fr/80.87.236.17","443","OK","SHA384 with RSA","",""
"cert_keySize","francenum.gouv.fr/80.87.236.17","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","francenum.gouv.fr/80.87.236.17","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","francenum.gouv.fr/80.87.236.17","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","francenum.gouv.fr/80.87.236.17","443","INFO","976018C0F67B2D3B15C0CA5BB8DB62E9","",""
"cert_serialNumberLen","francenum.gouv.fr/80.87.236.17","443","INFO","16","",""
"cert_fingerprintSHA1","francenum.gouv.fr/80.87.236.17","443","INFO","9A049BD3EDDD7B045265FA1CB16220A580380FC6","",""
"cert_fingerprintSHA256","francenum.gouv.fr/80.87.236.17","443","INFO","F3677CC0B37ED08430D0A6E2292CBB34527151976129FA97ACEE6EAA901C062D","",""
