"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","doubs.gouv.fr/77.159.252.140","443","INFO","HTTP","",""
"pre_128cipher","doubs.gouv.fr/77.159.252.140","443","INFO","No 128 cipher limit bug","",""
"SSLv2","doubs.gouv.fr/77.159.252.140","443","OK","not offered","",""
"SSLv3","doubs.gouv.fr/77.159.252.140","443","OK","not offered","",""
"TLS1","doubs.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_1","doubs.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_2","doubs.gouv.fr/77.159.252.140","443","OK","offered","",""
"TLS1_3","doubs.gouv.fr/77.159.252.140","443","OK","offered with final","",""
"ALPN","doubs.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_NULL","doubs.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","doubs.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","doubs.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_LOW","doubs.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","doubs.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","doubs.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","doubs.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_STRONG_FS","doubs.gouv.fr/77.159.252.140","443","OK","offered","",""
"cipher_order-tls1_2","doubs.gouv.fr/77.159.252.140","443","OK","server","",""
"cipherorder_TLSv1_2","doubs.gouv.fr/77.159.252.140","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","doubs.gouv.fr/77.159.252.140","443","OK","server","",""
"FS","doubs.gouv.fr/77.159.252.140","443","OK","offered","",""
"FS_ciphers","doubs.gouv.fr/77.159.252.140","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","doubs.gouv.fr/77.159.252.140","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","doubs.gouv.fr/77.159.252.140","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'supported versions/#43' 'key share/#51' 'supported_groups/#10' 'max fragment length/#1' 'extended master secret/#23'","",""
"TLS_session_ticket","doubs.gouv.fr/77.159.252.140","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","doubs.gouv.fr/77.159.252.140","443","INFO","yes","",""
"sessionresumption_ticket","doubs.gouv.fr/77.159.252.140","443","INFO","not supported","",""
"sessionresumption_ID","doubs.gouv.fr/77.159.252.140","443","INFO","supported","",""
"TLS_timestamp","doubs.gouv.fr/77.159.252.140","443","INFO","random","",""
"certificate_compression","doubs.gouv.fr/77.159.252.140","443","INFO","none","",""
"clientAuth","doubs.gouv.fr/77.159.252.140","443","INFO","none","",""
"cert_numbers","doubs.gouv.fr/77.159.252.140","443","INFO","1","",""
"cert_signatureAlgorithm","doubs.gouv.fr/77.159.252.140","443","OK","SHA256 with RSA","",""
"cert_keySize","doubs.gouv.fr/77.159.252.140","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","doubs.gouv.fr/77.159.252.140","443","INFO","Digital Signature, Key Encipherment","",""
